Tick,Color,WordItem,WordColor,AnsLeft,AnsRight,AnsCorr,path,weight,name,description,type,pictures,pic_width,pic_height,new_width,new_height,new_size,tick.thisRepN,tick.thisTrialN,tick.thisN,tick.thisIndex,stroop_trials.thisRepN,stroop_trials.thisTrialN,stroop_trials.thisN,stroop_trials.thisIndex,emotion_trials_pos.thisRepN,emotion_trials_pos.thisTrialN,emotion_trials_pos.thisN,emotion_trials_pos.thisIndex,emotion_evaluation_pos.thisRepN,emotion_evaluation_pos.thisTrialN,emotion_evaluation_pos.thisN,emotion_evaluation_pos.thisIndex,emotion_trials_neg.thisRepN,emotion_trials_neg.thisTrialN,emotion_trials_neg.thisN,emotion_trials_neg.thisIndex,emotion_evaluation_neg.thisRepN,emotion_evaluation_neg.thisTrialN,emotion_evaluation_neg.thisN,emotion_evaluation_neg.thisIndex,text_welcome_screen.started,text_welcome_screen.stopped,key_resp_welcome_screen.keys,key_resp_welcome_screen.rt,key_resp_welcome_screen.started,key_resp_welcome_screen.stopped,text_baseline_screen.started,text_baseline_screen.stopped,text_baseline_measurement.started,text_baseline_measurement.stopped,rating_baseline.response,rating_baseline.rt,text_stress_screen.started,text_stress_screen.stopped,sound_1.started,sound_1.stopped,rating_stress_part_one.response,rating_stress_part_one.rt,rating_stress_part_one.started,rating_stress_part_one.stopped,key_resp_stress_part_two.keys,key_resp_stress_part_two.rt,key_resp_stress_part_two.started,key_resp_stress_part_two.stopped,rating_stress_part_two.response,rating_stress_part_two.rt,rating_stress_part_two.started,rating_stress_part_two.stopped,text_cooldown_countdown.started,text_cooldown_countdown.stopped,text_cooldown_measurement.started,text_cooldown_measurement.stopped,rating_cooldown.response,rating_cooldown.rt,rating_cooldown.started,rating_cooldown.stopped,image_emotion_meas_pos.started,image_emotion_meas_pos.stopped,image_emotion_evaluation_pos.started,image_emotion_evaluation_pos.stopped,rating_emotion_evaluation_pos.response,rating_emotion_evaluation_pos.rt,rating_emotion_evaluation_pos.started,rating_emotion_evaluation_pos.stopped,image_emotion_meas_neg.started,image_emotion_meas_neg.stopped,image_emotion_evaluation_neg.started,image_emotion_evaluation_neg.stopped,rating_emotion_evaluation_neg.response,rating_emotion_evaluation_neg.rt,rating_emotion_evaluation_neg.started,rating_emotion_evaluation_neg.stopped,text_ending_screen.started,text_ending_screen.stopped,participant,session,startTime,date,expName,psychopyVersion,frameRate,
,,,,,,,resources\pictures\,Positive\,1463.0,group of cats,.jpg,resources\pictures\Positive\1463.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,0,16,16,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650.6899485000176,None,,,,,,,,,,,,,,,,,dominik,001,,2019_Aug_26_1436,MTEC_paradigm,3.1.3,148.16351323223356,
,,,,,,,resources\pictures\,Positive\,5891.0,clouds 1,.jpg,resources\pictures\Positive\5891.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,0,17,17,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1660.6879961999948,1660.6879961999948,,,,,,,,,,,,,,,,,dominik,001,,2019_Aug_26_1436,MTEC_paradigm,3.1.3,148.16351323223356,
,,,,,,,resources\pictures\,Positive\,2070.0,baby suprise,.jpg,resources\pictures\Positive\2070.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,0,18,18,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1670.6899603000202,None,,,,,,,,,,,,,,,,,dominik,001,,2019_Aug_26_1436,MTEC_paradigm,3.1.3,148.16351323223356,
,,,,,,,resources\pictures\,Positive\,2332.0,girl and dog,.jpg,resources\pictures\Positive\2332.jpg,800,600,2.1999999999999997,1,"(2.2, 1)",,,,,,,,,0,19,19,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1680.7026881999918,None,,,,,,,,,,,,,,,,,dominik,001,,2019_Aug_26_1436,MTEC_paradigm,3.1.3,148.16351323223356,
,,,,,,,resources\pictures\,Negative\,1022.0,snake close up,.jpg,resources\pictures\Negative\1022.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,0,20,20,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1690.7279853000073,None,,,,,,,,,,,,,,,,,dominik,001,,2019_Aug_26_1436,MTEC_paradigm,3.1.3,148.16351323223356,
,,,,,,,resources\pictures\,Positive\,1942.0,group of turtles,.jpg,resources\pictures\Positive\1942.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,0,21,21,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700.6969448000018,1700.6969448000018,,,,,,,,,,,,,,,,,dominik,001,,2019_Aug_26_1436,MTEC_paradigm,3.1.3,148.16351323223356,
,,,,,,,resources\pictures\,Positive\,5760.0,flowers,.jpg,resources\pictures\Positive\5760.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,0,22,22,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1710.7009551000083,1710.7009551000083,,,,,,,,,,,,,,,,,dominik,001,,2019_Aug_26_1436,MTEC_paradigm,3.1.3,148.16351323223356,
,,,,,,,resources\pictures\,Positive\,2005.0,smiling man,.jpg,resources\pictures\Positive\2005.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,0,23,23,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1720.7019148000109,None,,,,,,,,,,,,,,,,,dominik,001,,2019_Aug_26_1436,MTEC_paradigm,3.1.3,148.16351323223356,
,,,,,,,resources\pictures\,Positive\,1920.0,dolphins playing,.jpg,resources\pictures\Positive\1920.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,0,24,24,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1730.7050527000101,1730.7050527000101,,,,,,,,,,,,,,,,,dominik,001,,2019_Aug_26_1436,MTEC_paradigm,3.1.3,148.16351323223356,
,,,,,,,resources\pictures\,Positive\,2091.0,children and kitten,.jpg,resources\pictures\Positive\2091.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,0,25,25,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1740.7059258999943,None,,,,,,,,,,,,,,,,,dominik,001,,2019_Aug_26_1436,MTEC_paradigm,3.1.3,148.16351323223356,
,,,,,,,resources\pictures\,Positive\,1601.0,man feeding giraffe,.jpg,resources\pictures\Positive\1601.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,0,26,26,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1750.7060267000052,1750.7060267000052,,,,,,,,,,,,,,,,,dominik,001,,2019_Aug_26_1436,MTEC_paradigm,3.1.3,148.16351323223356,
,,,,,,,resources\pictures\,Positive\,5833.0,sunny beach,.jpg,resources\pictures\Positive\5833.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,0,27,27,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1760.709935299994,1760.709935299994,,,,,,,,,,,,,,,,,dominik,001,,2019_Aug_26_1436,MTEC_paradigm,3.1.3,148.16351323223356,
,,,,,,,resources\pictures\,Positive\,8470.0,gymnist success,.jpg,resources\pictures\Positive\8470.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,0,28,28,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1770.7112917000195,None,,,,,,,,,,,,,,,,,dominik,001,,2019_Aug_26_1436,MTEC_paradigm,3.1.3,148.16351323223356,
,,,,,,,resources\pictures\,Positive\,1750.0,rabit,.jpg,resources\pictures\Positive\1750.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,0,29,29,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1780.7119615999982,1780.7119615999982,,,,,,,,,,,,,,,,,dominik,001,,2019_Aug_26_1436,MTEC_paradigm,3.1.3,148.16351323223356,
,,,,,,,resources\pictures\,Positive\,2154.0,father and son,.jpg,resources\pictures\Positive\2154.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,0,30,30,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1790.709924099996,1790.709924099996,,,,,,,,,,,,,,,,,dominik,001,,2019_Aug_26_1436,MTEC_paradigm,3.1.3,148.16351323223356,
,,,,,,,resources\pictures\,Positive\,2391.0,boy and grandpa fishing,.jpg,resources\pictures\Positive\2391.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,0,31,31,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800.7140883000102,None,,,,,,,,,,,,,,,,,dominik,001,,2019_Aug_26_1436,MTEC_paradigm,3.1.3,148.16351323223356,
,,,,,,,resources\pictures\,Positive\,8330.0,women and trophy,.jpg,resources\pictures\Positive\8330.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,0,32,32,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1810.7159320999926,None,,,,,,,,,,,,,,,,,dominik,001,,2019_Aug_26_1436,MTEC_paradigm,3.1.3,148.16351323223356,
,,,,,,,resources\pictures\,Positive\,8497.0,family on rollercoaster,.jpg,resources\pictures\Positive\8497.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,0,33,33,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1820.718905799993,None,,,,,,,,,,,,,,,,,dominik,001,,2019_Aug_26_1436,MTEC_paradigm,3.1.3,148.16351323223356,
,,,,,,,resources\pictures\,Positive\,8502.0,money,.jpg,resources\pictures\Positive\8502.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,0,34,34,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1830.7240545999957,None,,,,,,,,,,,,,,,,,dominik,001,,2019_Aug_26_1436,MTEC_paradigm,3.1.3,148.16351323223356,
,,,,,,,resources\pictures\,Positive\,1811.0,group of apes,.jpg,resources\pictures\Positive\1811.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,0,35,35,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1840.725041800004,None,,,,,,,,,,,,,,,,,dominik,001,,2019_Aug_26_1436,MTEC_paradigm,3.1.3,148.16351323223356,
,,,,,,,resources\pictures\,Positive\,2339.0,football group,.jpg,resources\pictures\Positive\2339.jpg,800,600,2.1999999999999997,1,"(2.2, 1)",,,,,,,,,0,36,36,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1850.7324169000203,1850.7324169000203,,,,,,,,,,,,,,,,,dominik,001,,2019_Aug_26_1436,MTEC_paradigm,3.1.3,148.16351323223356,
,,,,,,,resources\pictures\,Positive\,2010.0,smiling man 2,.jpg,resources\pictures\Positive\2010.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,0,37,37,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1860.7490145000047,None,,,,,,,,,,,,,,,,,dominik,001,,2019_Aug_26_1436,MTEC_paradigm,3.1.3,148.16351323223356,
,,,,,,,resources\pictures\,Positive\,7325.0,girl and watermelon,.jpg,resources\pictures\Positive\7325.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,0,38,38,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1870.730951000005,None,,,,,,,,,,,,,,,,,dominik,001,,2019_Aug_26_1436,MTEC_paradigm,3.1.3,148.16351323223356,
,,,,,,,resources\pictures\,Positive\,1812.0,elefants,.jpg,resources\pictures\Positive\1812.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,0,39,39,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1880.7340748000133,1880.7340748000133,,,,,,,,,,,,,,,,,dominik,001,,2019_Aug_26_1436,MTEC_paradigm,3.1.3,148.16351323223356,
,,,,,,,resources\pictures\,Positive\,2311.0,mother daughter,.jpg,resources\pictures\Positive\2311.jpg,1024,768,1.7999999999999998,1,"(1.8, 1)",,,,,,,,,0,40,40,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1890.7329619000084,1890.7329619000084,,,,,,,,,,,,,,,,,dominik,001,,2019_Aug_26_1436,MTEC_paradigm,3.1.3,148.16351323223356,
,,,,,,,resources\pictures\,Positive\,2655.0,boy and dog,.jpg,resources\pictures\Positive\2655.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,0,41,41,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900.7360243000148,None,,,,,,,,,,,,,,,,,dominik,001,,2019_Aug_26_1436,MTEC_paradigm,3.1.3,148.16351323223356,
,,,,,,,resources\pictures\,Positive\,5760.0,flowers,.jpg,resources\pictures\Positive\5760.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,0,0,0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1910.9041120000184,None,3,3.881,0.03978289998485707,None,,,,,,,,,,,dominik,001,,2019_Aug_26_1436,MTEC_paradigm,3.1.3,148.16351323223356,
,,,,,,,resources\pictures\,Positive\,2010.0,smiling man 2,.jpg,resources\pictures\Positive\2010.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,0,1,1,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1914.8084187000059,None,3,2.027,0.017164899996714666,None,,,,,,,,,,,dominik,001,,2019_Aug_26_1436,MTEC_paradigm,3.1.3,148.16351323223356,
,,,,,,,resources\pictures\,Positive\,2040.0,baby on belly,.jpg,resources\pictures\Positive\2040.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,0,2,2,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1916.8634794999962,None,3,1.842,0.018392300000414252,None,,,,,,,,,,,dominik,001,,2019_Aug_26_1436,MTEC_paradigm,3.1.3,148.16351323223356,
,,,,,,,resources\pictures\,Positive\,1750.0,rabit,.jpg,resources\pictures\Positive\1750.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,0,3,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1918.733473900007,None,3,1.264,0.017938799981493503,None,,,,,,,,,,,dominik,001,,2019_Aug_26_1436,MTEC_paradigm,3.1.3,148.16351323223356,
,,,,,,,resources\pictures\,Positive\,8470.0,gymnist success,.jpg,resources\pictures\Positive\8470.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,0,4,4,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.0245539000025,None,3,1.14,0.017567000002600253,None,,,,,,,,,,,dominik,001,,2019_Aug_26_1436,MTEC_paradigm,3.1.3,148.16351323223356,
,,,,,,,resources\pictures\,Positive\,2341.0,children ,.jpg,resources\pictures\Positive\2341.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,0,5,5,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1921.1915396999975,None,3,1.187,0.017886700021335855,None,,,,,,,,,,,dominik,001,,2019_Aug_26_1436,MTEC_paradigm,3.1.3,148.16351323223356,
,,,,,,,resources\pictures\,Positive\,5833.0,sunny beach,.jpg,resources\pictures\Positive\5833.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,0,6,6,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1922.4073725999915,None,3,1.085,0.018941099988296628,None,,,,,,,,,,,dominik,001,,2019_Aug_26_1436,MTEC_paradigm,3.1.3,148.16351323223356,
,,,,,,,resources\pictures\,Positive\,2091.0,children and kitten,.jpg,resources\pictures\Positive\2091.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,0,7,7,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1923.5198789999995,None,3,1.086,0.017907000001287088,None,,,,,,,,,,,dominik,001,,2019_Aug_26_1436,MTEC_paradigm,3.1.3,148.16351323223356,
,,,,,,,resources\pictures\,Positive\,2655.0,boy and dog,.jpg,resources\pictures\Positive\2655.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,0,8,8,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1924.6345531000115,None,3,1.075,0.01843540000845678,None,,,,,,,,,,,dominik,001,,2019_Aug_26_1436,MTEC_paradigm,3.1.3,148.16351323223356,
,,,,,,,resources\pictures\,Positive\,8540.0,victory,.jpg,resources\pictures\Positive\8540.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,0,9,9,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1925.7363719000132,None,3,1.091,0.017231700010597706,None,,,,,,,,,,,dominik,001,,2019_Aug_26_1436,MTEC_paradigm,3.1.3,148.16351323223356,
,,,,,,,resources\pictures\,Positive\,2391.0,boy and grandpa fishing,.jpg,resources\pictures\Positive\2391.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,0,10,10,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1926.8555582000117,None,3,1.095,0.01776309998240322,None,,,,,,,,,,,dominik,001,,2019_Aug_26_1436,MTEC_paradigm,3.1.3,148.16351323223356,
,,,,,,,resources\pictures\,Positive\,1811.0,group of apes,.jpg,resources\pictures\Positive\1811.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,0,11,11,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1927.9767641999933,None,3,1.126,0.017326999979559332,None,,,,,,,,,,,dominik,001,,2019_Aug_26_1436,MTEC_paradigm,3.1.3,148.16351323223356,
,,,,,,,resources\pictures\,Negative\,1022.0,snake close up,.jpg,resources\pictures\Negative\1022.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,0,12,12,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1929.1293903000187,None,1,2.926,0.01707840000744909,None,,,,,,,,,,,dominik,001,,2019_Aug_26_1436,MTEC_paradigm,3.1.3,148.16351323223356,
,,,,,,,resources\pictures\,Positive\,5982.0,clouds 2,.jpg,resources\pictures\Positive\5982.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,0,13,13,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1932.0836116000137,None,3,2.805,0.017826100025558844,None,,,,,,,,,,,dominik,001,,2019_Aug_26_1436,MTEC_paradigm,3.1.3,148.16351323223356,
,,,,,,,resources\pictures\,Positive\,1920.0,dolphins playing,.jpg,resources\pictures\Positive\1920.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,0,14,14,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1934.917395299999,None,3,1.736,0.01894390000961721,None,,,,,,,,,,,dominik,001,,2019_Aug_26_1436,MTEC_paradigm,3.1.3,148.16351323223356,
,,,,,,,resources\pictures\,Positive\,1942.0,group of turtles,.jpg,resources\pictures\Positive\1942.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,0,15,15,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1936.6824437000032,None,3,1.106,0.018799100012984127,None,,,,,,,,,,,dominik,001,,2019_Aug_26_1436,MTEC_paradigm,3.1.3,148.16351323223356,
,,,,,,,resources\pictures\,Positive\,1812.0,elefants,.jpg,resources\pictures\Positive\1812.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,0,16,16,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1937.8164899999974,None,3,1.011,0.018590399995446205,None,,,,,,,,,,,dominik,001,,2019_Aug_26_1436,MTEC_paradigm,3.1.3,148.16351323223356,
,,,,,,,resources\pictures\,Positive\,5831.0,father and son beach,.jpg,resources\pictures\Positive\5831.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,0,17,17,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1938.8565033000195,None,3,1.092,0.01870089999283664,None,,,,,,,,,,,dominik,001,,2019_Aug_26_1436,MTEC_paradigm,3.1.3,148.16351323223356,
,,,,,,,resources\pictures\,Positive\,2154.0,father and son,.jpg,resources\pictures\Positive\2154.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,0,18,18,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1939.9735021000088,None,3,1.14,0.016566400008741766,None,,,,,,,,,,,dominik,001,,2019_Aug_26_1436,MTEC_paradigm,3.1.3,148.16351323223356,
,,,,,,,resources\pictures\,Positive\,2304.0,smiling girl,.jpg,resources\pictures\Positive\2304.jpg,1024,768,1.7999999999999998,1,"(1.8, 1)",,,,,,,,,,,,,0,19,19,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1941.1393525000021,None,3,2.491,0.016516400006366894,None,,,,,,,,,,,dominik,001,,2019_Aug_26_1436,MTEC_paradigm,3.1.3,148.16351323223356,
,,,,,,,resources\pictures\,Positive\,1340.0,women and parrots,.jpg,resources\pictures\Positive\1340.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,0,20,20,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1943.659380600002,None,3,1.21,0.018713600002229214,None,,,,,,,,,,,dominik,001,,2019_Aug_26_1436,MTEC_paradigm,3.1.3,148.16351323223356,
,,,,,,,resources\pictures\,Positive\,1710.0,three dogs,.jpg,resources\pictures\Positive\1710.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,0,21,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1944.8965235000069,None,3,1.149,0.01808020001044497,None,,,,,,,,,,,dominik,001,,2019_Aug_26_1436,MTEC_paradigm,3.1.3,148.16351323223356,
,,,,,,,resources\pictures\,Positive\,4626.0,marriage scene,.jpg,resources\pictures\Positive\4626.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,0,22,22,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1946.0735574999999,None,3,1.04,0.017953200003830716,None,,,,,,,,,,,dominik,001,,2019_Aug_26_1436,MTEC_paradigm,3.1.3,148.16351323223356,
,,,,,,,resources\pictures\,Positive\,2057.0,sitting baby,.jpg,resources\pictures\Positive\2057.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,0,23,23,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1947.139401499997,None,3,1.223,0.0170771999983117,None,,,,,,,,,,,dominik,001,,2019_Aug_26_1436,MTEC_paradigm,3.1.3,148.16351323223356,
,,,,,,,resources\pictures\,Positive\,8502.0,money,.jpg,resources\pictures\Positive\8502.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,0,24,24,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1948.39038170001,None,3,0.895,0.019185700017260388,None,,,,,,,,,,,dominik,001,,2019_Aug_26_1436,MTEC_paradigm,3.1.3,148.16351323223356,
,,,,,,,resources\pictures\,Positive\,2070.0,baby suprise,.jpg,resources\pictures\Positive\2070.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,0,25,25,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1949.3123900000064,None,4,1.471,0.017474799999035895,None,,,,,,,,,,,dominik,001,,2019_Aug_26_1436,MTEC_paradigm,3.1.3,148.16351323223356,
,,,,,,,resources\pictures\,Positive\,8380.0,team medals,.jpg,resources\pictures\Positive\8380.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,0,26,26,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1950.812429600017,None,3,1.235,0.018808599998010322,None,,,,,,,,,,,dominik,001,,2019_Aug_26_1436,MTEC_paradigm,3.1.3,148.16351323223356,
,,,,,,,resources\pictures\,Positive\,1601.0,man feeding giraffe,.jpg,resources\pictures\Positive\1601.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,0,27,27,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1952.0754401000158,None,3,1.851,0.018256999988807365,None,,,,,,,,,,,dominik,001,,2019_Aug_26_1436,MTEC_paradigm,3.1.3,148.16351323223356,
,,,,,,,resources\pictures\,Positive\,2005.0,smiling man,.jpg,resources\pictures\Positive\2005.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,0,28,28,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1953.951812000014,None,3,1.15,0.01732720001018606,None,,,,,,,,,,,dominik,001,,2019_Aug_26_1436,MTEC_paradigm,3.1.3,148.16351323223356,
,,,,,,,resources\pictures\,Positive\,5780.0,lakeview,.jpg,resources\pictures\Positive\5780.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,0,29,29,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1955.129453600006,None,3,1.44,0.018936799984658137,None,,,,,,,,,,,dominik,001,,2019_Aug_26_1436,MTEC_paradigm,3.1.3,148.16351323223356,
,,,,,,,resources\pictures\,Positive\,2339.0,football group,.jpg,resources\pictures\Positive\2339.jpg,800,600,2.1999999999999997,1,"(2.2, 1)",,,,,,,,,,,,,0,30,30,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1956.6064316999982,None,3,1.089,0.02723199999309145,None,,,,,,,,,,,dominik,001,,2019_Aug_26_1436,MTEC_paradigm,3.1.3,148.16351323223356,
,,,,,,,resources\pictures\,Positive\,2550.0,happy elderly couple,.jpg,resources\pictures\Positive\2550.jpg,1024,768,1.9,1,"(1.9, 1)",,,,,,,,,,,,,0,31,31,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1957.7465511000191,None,3,0.88,0.04121570001007058,None,,,,,,,,,,,dominik,001,,2019_Aug_26_1436,MTEC_paradigm,3.1.3,148.16351323223356,
